# Magnetic Field Gauss-Seidel algorithm data
x,y,Az,Bx,By
4.0,8.0,0.013466381066263598,0.001674638398059797,-0.0033846945915001385
4.0,9.0,0.015136717978527113,0.0016634681023936452,-0.0038099584905151897
4.0,10.0,0.01679331727105089,0.0016464769793819991,-0.004233610676219574
4.0,11.0,0.01842967193729111,0.0016222462238838914,-0.004654136065265853
4.0,12.0,0.02003780971881867,0.0015892844403645398,-0.005069596201412861
4.0,13.0,0.02160824081802019,0.0015460749299435472,-0.005477598985432786
4.0,14.0,0.023129959578705766,0.0014911367315306855,-0.005875281345564472
4.0,15.0,0.02459051428108156,0.0014230995401951305,-0.0062593101812119245
4.0,16.0,0.025976158659096027,0.0013407910376176235,-0.006625907390275822
4.0,17.0,0.02727209635631681,0.001243333082973577,-0.006970904682023656
4.0,18.0,0.02846282482504318,0.0011302407647019036,-0.007289832889998137
4.0,19.0,0.029532577885720616,0.001001515803870567,-0.007578048366788891
4.0,20.0,0.030465856432784315,0.0008577237053676284,-0.00783089561953845
4.0,21.0,0.031248025296455872,0.0007000429904823122,-0.008043900728840071
4.0,22.0,0.03186594241374894,0.0005302754552270993,-0.00821298473761992
4.0,23.0,0.03230857620691007,0.0003508091559609426,-0.008334680962076449
4.0,24.0,0.032567560725670824,0.00016453079529614098,-0.008406336253696441
4.0,25.0,0.03263763779750235,-2.5309163828188264e-05,-0.008426274891239989
4.0,26.0,0.03251694239801445,-0.00021526815203512517,-0.008393905927143605
4.0,27.0,0.0322071014934321,-0.0004019032900987457,-0.008309760605137852
4.0,28.0,0.031713135817816956,-0.0005819631675068222,-0.00817545504238266
4.0,29.0,0.031043175158418458,-0.0007525594417039753,-0.007993582990279654
4.0,30.0,0.030208016934409006,-0.0009113016310440189,-0.007767552064897428
4.0,31.0,0.02922057189633042,-0.001056384594713227,-0.007501382630838587
4.0,32.0,0.02809524774498255,-0.0011866253676898909,-0.007199490668768262
4.0,33.0,0.02684732116095064,-0.0013014526724930784,-0.0068664746078356195
4.0,34.0,0.025492342399996395,-0.0014008573996599025,-0.006506922182633993
4.0,35.0,0.024045606361630834,-0.0014853151048591414,-0.006125248141647648
4.0,36.0,0.022521712190278112,-0.0015556921801256358,-0.005725568280273598
4.0,37.0,0.020934222001379562,-0.001613146292917443,-0.005311610657910375
4.0,38.0,0.019295419604443226,-0.0016590295912820505,-0.004886661438704693
4.0,39.0,0.01761616281881546,-0.0016948006630642803,-0.004453540666373395
4.0,40.0,0.015905818278314665,-0.0017219487891066186,-0.004014602300055766
4.0,41.0,0.014172265240602224,-0.0017419319445970667,-0.003571752734015189
4.0,42.0,0.012421954389120532,-0.0017561284162944807,-0.003126482506355787
4.0,43.0,0.010660008408013262,-0.0017658008320164242,-0.0026799067105277167
4.0,44.0,0.008890352725087683,-0.0017720707834243572,-0.002232810557654378
4.0,45.0,0.007115866841164548,-0.001775901969923369,-0.0017856974610157713
4.0,46.0,0.0053385487852409454,-0.0017780898003285593,-0.0013388378453644987
4.0,47.0,0.0035596872405074293,-0.0017792555706255483,-0.0008923175841960671
4.0,48.0,0.0017800376439898488,-0.0017798436202537146,-0.0004460855268586672
4.0,49.0,0.0,-0.0008900188219949244,-0.0
5.0,0.0,0.0,0.0010509868342352146,-0.0
5.0,1.0,0.0021019736684704292,0.002102592567915416,-0.0004200747041064927
5.0,2.0,0.004205185135830832,0.002104237032135209,-0.00084072644730203
5.0,3.0,0.0063104477327408474,0.002106496896316813,-0.0012624509605833173
5.0,4.0,0.008418178928464458,0.002108876177801245,-0.0016856672428697873
5.0,5.0,0.010528200088343338,0.0021106771960034834,-0.0021106771960034834
5.0,6.0,0.012639533320471425,0.002110998017423543,-0.0025376228065804775
5.0,7.0,0.014750196123190423,0.00210873137051883,-0.002966440349569671
