# Cahn-Hilliard Free Energy
"frame, free energy"
8400.0,-107.4682699715274
8500.0,-108.033252336236
8600.0,-108.5699579138601
8700.0,-109.08335232031747
8800.0,-109.57792551335011
8900.0,-110.05724172783391
9000.0,-110.52397581359827
9100.0,-110.98013205292719
9200.0,-111.42726554048096
9300.0,-111.86663839269303
9400.0,-112.29931275843907
9500.0,-112.72620396949657
9600.0,-113.14811668180252
9700.0,-113.56577942562673
9800.0,-113.97987885850627
9900.0,-114.39108339791247
10000.0,-114.80005107674421
10100.0,-115.20743259360162
10200.0,-115.61388408033051
10300.0,-116.02008378308952
10400.0,-116.42671774518129
10500.0,-116.83439031348433
10600.0,-117.24345163859101
10700.0,-117.65381492899773
10800.0,-118.06489002764951
10900.0,-118.4756946372049
11000.0,-118.8850768728323
11100.0,-119.29194087471166
11200.0,-119.69540515561951
11300.0,-120.09486334059996
11400.0,-120.48995510241468
11500.0,-120.88048860362744
11600.0,-121.26636323601815
11700.0,-121.64752361670253
11800.0,-122.02394957264013
11900.0,-122.39566757165336
12000.0,-122.76276406353963
12100.0,-123.12538794120817
12200.0,-123.48373943176628
12300.0,-123.83804948536633
12400.0,-124.18855559560845
12500.0,-124.5354787814141
12600.0,-124.87900457542128
12700.0,-125.21926971151231
12800.0,-125.55635582009893
12900.0,-125.89029101081177
13000.0,-126.2210591529262
13100.0,-126.54861518549525
13200.0,-126.87290360127027
13300.0,-127.19387681908518
13400.0,-127.51151048595347
13500.0,-127.82581360417468
13600.0,-128.13683252662202
13700.0,-128.44464903396718
13800.0,-128.7493735671858
13900.0,-129.05113502942848
14000.0,-129.3500685055734
14100.0,-129.64630212315683
14200.0,-129.9399443603782
14300.0,-130.2310733394286
14400.0,-130.5197297204155
14500.0,-130.80591448270008
14600.0,-131.08959217938437
14700.0,-131.37069941914152
14800.0,-131.64915756714862
14900.0,-131.92488799778678
15000.0,-132.19782767142894
15100.0,-132.46794248966108
15200.0,-132.73523607640055
15300.0,-132.99975246413052
15400.0,-133.261572404044
15500.0,-133.52080419921464
15600.0,-133.77757073470158
15700.0,-134.03199473464335
15800.0,-134.28418441579075
15900.0,-134.53422176428313
16000.0,-134.78215553172132
16100.0,-135.0280004568865
16200.0,-135.27174301794912
16300.0,-135.51335244755396
16400.0,-135.75279441391578
16500.0,-135.9900442846242
16600.0,-136.22509740899642
16700.0,-136.45797503782217
16800.0,-136.68872576822392
16900.0,-136.91742326322236
17000.0,-137.14416125899677
17100.0,-137.36904671361884
17200.0,-137.59219177914756
17300.0,-137.81370544878024
17400.0,-138.03368626375158
17500.0,-138.25221795107876
17600.0,-138.4693696328717
17700.0,-138.68520084150515
17800.0,-138.89976935235921
17900.0,-139.11313813190785
18000.0,-139.32537788183302
18100.0,-139.5365638394864
18200.0,-139.7467682469165
18300.0,-139.95605154685614
18400.0,-140.16445531666974
18500.0,-140.37199888613446
18600.0,-140.5786806053023
18700.0,-140.7844842774305
18800.0,-140.98939062500648
18900.0,-141.19339181538578
19000.0,-141.39650453775474
19100.0,-141.5987760851303
19200.0,-141.80027980828666
19300.0,-142.00110003580465
19400.0,-142.20130987196856
19500.0,-142.40094734674207
19600.0,-142.59999665868503
19700.0,-142.79838157993657
19800.0,-142.99597604841867
19900.0,-143.19263150046908
20000.0,-143.38821318258732
20100.0,-143.58263273037687
20200.0,-143.77586531219168
20300.0,-143.96794617228215
20400.0,-144.15894942498335
20500.0,-144.3489574447347
20600.0,-144.53803075758373
20700.0,-144.72618667236375
20800.0,-144.91339122017104
20900.0,-145.0995644116898
21000.0,-145.28459476997625
21100.0,-145.4683572237028
21200.0,-145.65072938196607
21300.0,-145.83160356208057
21400.0,-146.01089365297324
21500.0,-146.1885365106263
21600.0,-146.3644883365402
21700.0,-146.5387182231811
21800.0,-146.71120268092486
21900.0,-146.8819244799802
22000.0,-147.05087607774263
22100.0,-147.21806439023084
22200.0,-147.38351258872189
22300.0,-147.54725672706445
22400.0,-147.7093383473465
22500.0,-147.86979615768394
22600.0,-148.028659474269
22700.0,-148.18594438045957
22800.0,-148.3416521170274
22900.0,-148.49576895534108
23000.0,-148.64826741950813
23100.0,-148.79910931113477
23200.0,-148.94825089755486
23300.0,-149.09564987803753
23400.0,-149.24127288698895
23500.0,-149.3851019115444
23600.0,-149.52713830792877
23700.0,-149.66740386383177
23800.0,-149.8059391336902
23900.0,-149.9427997435818
24000.0,-150.07805146133782
24100.0,-150.2117647031461
24200.0,-150.34400900489814
24300.0,-150.47484795383573
24400.0,-150.60433514146882
24500.0,-150.73251172383988
24600.0,-150.8594059950086
24700.0,-150.98503494862751
24800.0,-151.10940727937435
24900.0,-151.23252694078835
25000.0,-151.3543964144654
25100.0,-151.4750191946083
25200.0,-151.59440140051484
25300.0,-151.71255266617618
25400.0,-151.8294864616274
25500.0,-151.94521988023428
25600.0,-152.05977283765688
25700.0,-152.17316667511395
25800.0,-152.2854223421445
25900.0,-152.39655855958182
26000.0,-152.5065904952128
26100.0,-152.61552941226392
26200.0,-152.72338345941972
26300.0,-152.83015937131972
26400.0,-152.93586453181845
26500.0,-153.04050877760255
26600.0,-153.14410550768827
26700.0,-153.24667198763436
26800.0,-153.34822901658185
26900.0,-153.44880024623257
27000.0,-153.5484114033555
27100.0,-153.64708954922628
27200.0,-153.74486239684416
27300.0,-153.8417576471088
27400.0,-153.9378023008724
27500.0,-154.03302193323802
27600.0,-154.12743995604285
27700.0,-154.22107692863744
27800.0,-154.31394999747317
27900.0,-154.4060725465441
28000.0,-154.49745412076797
28100.0,-154.5881006450676
28200.0,-154.67801491209696
28300.0,-154.76719726537806
28400.0,-154.85564637631344
28500.0,-154.94336001130583
28600.0,-155.030335707658
28700.0,-155.11657131412812
28800.0,-155.20206539047913
28900.0,-155.2868174887522
29000.0,-155.37082835190427
29100.0,-155.45410006383366
29200.0,-155.53663617388926
29300.0,-155.61844180514905
29400.0,-155.6995237442503
29500.0,-155.77989050408604
29600.0,-155.8595523495581
29700.0,-155.93852127942188
29800.0,-156.01681096201708
29900.0,-156.09443662744627
30000.0,-156.17141492223797
30100.0,-156.24776373418445
30200.0,-156.32350199498174
30300.0,-156.39864946705916
30400.0,-156.473226519256
30500.0,-156.54725389443803
30600.0,-156.62075247121697
30700.0,-156.69374302185295
30800.0,-156.76624596917253
30900.0,-156.83828114669
31000.0,-156.90986756774717
31100.0,-156.98102321100038
31200.0,-157.05176483063698
31300.0,-157.12210780002303
31400.0,-157.19206599691844
31500.0,-157.26165173690026
31600.0,-157.33087575929846
31700.0,-157.3997472669517
31800.0,-157.46827401770054
31900.0,-157.5364624620791
32000.0,-157.60431791848646
32100.0,-157.67184477455865
32200.0,-157.73904670181093
32300.0,-157.80592687007857
32400.0,-157.87248814893934
32500.0,-157.93873328507922
32600.0,-158.00466504724932
32700.0,-158.07028633373176
32800.0,-158.13560024067397
32900.0,-158.20061009288574
33000.0,-158.2653194413928
33100.0,-158.32973203400672
33200.0,-158.39385176631941
33300.0,-158.45768262089467
33400.0,-158.5212286021117
33500.0,-158.5844936732492
33600.0,-158.64748170112534
33700.0,-158.71019641206593
33800.0,-158.77264136127664
33900.0,-158.83481991598617
34000.0,-158.89673525112497
34100.0,-158.95839035496405
34200.0,-159.01978804118392
34300.0,-159.08093096338382
34400.0,-159.1418216281332
34500.0,-159.2024624032938
34600.0,-159.26285551941848
34700.0,-159.3230030634069
34800.0,-159.3829069650804
34900.0,-159.4425689787245
35000.0,-159.5019906627503
35100.0,-159.56117336131229
35200.0,-159.62011819190636
35300.0,-159.67882604264622
35400.0,-159.7372975821316
35500.0,-159.79553328367285
35600.0,-159.85353346427232
35700.0,-159.9112983373368
35800.0,-159.9688280767766
35900.0,-160.02612288907392
36000.0,-160.08318308919425
36100.0,-160.14000917591926
36200.0,-160.1966019023162
36300.0,-160.25296233756953
36400.0,-160.3090919172041
36500.0,-160.36499247970664
36600.0,-160.420666288586
36700.0,-160.4761160398877
36800.0,-160.5313448560114
36900.0,-160.58635626731078
37000.0,-160.6411541833658
37100.0,-160.69574285600484
37200.0,-160.7501268361563
37300.0,-160.80431092646023
37400.0,-160.85830013132318
37500.0,-160.9120996057984
37600.0,-160.96571460436024
37700.0,-161.01915043033756
37800.0,-161.0724123865057
37900.0,-161.1255057271093
38000.0,-161.17843561141424
38100.0,-161.23120705877187
38200.0,-161.2838249051374
38300.0,-161.336293761035
38400.0,-161.38861797112745
38500.0,-161.440801575844
38600.0,-161.49284827595028
38700.0,-161.54476140149245
38800.0,-161.59654388717107
38900.0,-161.6481982568266
39000.0,-161.6997266202624
39100.0,-161.751130685985
39200.0,-161.8024117935237
39300.0,-161.85357096873327
39400.0,-161.90460900487196
39500.0,-161.9555265713291
39600.0,-162.00632435076315
39700.0,-162.05700320428195
39800.0,-162.10756436336874
39900.0,-162.15800964677783
40000.0,-162.20834170082537
40100.0,-162.25856426258545
40200.0,-162.30868244761874
40300.0,-162.3587030671125
40400.0,-162.4086349837492
40500.0,-162.45848952128893
40600.0,-162.50828094977942
40700.0,-162.5580270765158
40800.0,-162.60774998227959
40900.0,-162.65747695260043
41000.0,-162.70724166364172
41100.0,-162.75708568895237
41200.0,-162.8070603905616
41300.0,-162.85722923334063
41400.0,-162.90767049242768
41500.0,-162.95848017157027
41600.0,-163.00977465987336
41700.0,-163.0616921654611
41800.0,-163.11439126520068
41900.0,-163.1680441655425
42000.0,-163.2228220274682
42100.0,-163.27887099805318
42200.0,-163.33628142880778
42300.0,-163.39505860269477
42400.0,-163.4551074381072
42500.0,-163.51624080854128
42600.0,-163.5782104124137
42700.0,-163.64074773460084
42800.0,-163.70359966150244
42900.0,-163.76654987587693
43000.0,-163.82942613267113
43100.0,-163.89209828188586
43200.0,-163.95447191325053
43300.0,-164.016480757532
43400.0,-164.0780795998239
43500.0,-164.1392386242011
43600.0,-164.1999394263557
43700.0,-164.2601723617821
43800.0,-164.3199346294353
43900.0,-164.37922857692377
44000.0,-164.4380599991017
44100.0,-164.4964364778354
44200.0,-164.55436595183582
44300.0,-164.6118557003684
44400.0,-164.66891182900127
44500.0,-164.72553922708065
44600.0,-164.7817418745959
44700.0,-164.8375233336181
44800.0,-164.8928872671369
44900.0,-164.9478378713684
45000.0,-165.0023801654321
45100.0,-165.05652013521788
45200.0,-165.11026476385473
45300.0,-165.1636219957656
45400.0,-165.21660067814776
45500.0,-165.26921050978513
45600.0,-165.3214620096547
45700.0,-165.37336650244984
45800.0,-165.4249361080564
45900.0,-165.47618371804694
46000.0,-165.5271229435753
46100.0,-165.57776802393107
46200.0,-165.62813369147943
46300.0,-165.6782349950918
46400.0,-165.72808708934414
46500.0,-165.77770500022228
46600.0,-165.8271033798128
46700.0,-165.87629626276603
46800.0,-165.92529683658682
46900.0,-165.97411723639746
47000.0,-166.02276837298993
47100.0,-166.07125980089756
47200.0,-166.1195996309719
47300.0,-166.16779448960946
47400.0,-166.21584952442268
47500.0,-166.2637684538796
47600.0,-166.31155365637053
47700.0,-166.3592062924047
47800.0,-166.40672645230177
47900.0,-166.45411332087764
48000.0,-166.50136535026925
48100.0,-166.54848043219232
48200.0,-166.59545606155478
48300.0,-166.64228948441553
48400.0,-166.68897782473985
48500.0,-166.73551818618708
48600.0,-166.78190772721464
48700.0,-166.82814370997392
48800.0,-166.874223525695
48900.0,-166.92014470132727
49000.0,-166.96590489393515
49100.0,-167.0115018805224
49200.0,-167.0569335513788
49300.0,-167.10219791455845
49400.0,-167.14729311765447
49500.0,-167.19221749071528
49600.0,-167.23696961119185
49700.0,-167.28154838859479
49800.0,-167.32595316353934
49900.0,-167.37018381352857
50000.0,-167.4142408565172
50100.0,-167.458125543183
50200.0,-167.50183992984074
50300.0,-167.5453869258115
50400.0,-167.58877031141876
50500.0,-167.6319947252053
50600.0,-167.67506562110339
50700.0,-167.71798919791158
50800.0,-167.7607723044533
50900.0,-167.80342232425008
51000.0,-167.84594704356778
51100.0,-167.88835450644314
51200.0,-167.9306528599458
51300.0,-167.97285019260437
51400.0,-168.0149543687303
51500.0,-168.05697286135936
51600.0,-168.09891258672477
51700.0,-168.14077974356834
51800.0,-168.18257966116354
51900.0,-168.22431666061863
52000.0,-168.26599393478318
52100.0,-168.3076134527932
52200.0,-168.3491758958129
52300.0,-168.39068063067538
52400.0,-168.43212572765495
52500.0,-168.47350802730364
52600.0,-168.51482325899198
52700.0,-168.5560662105113
52800.0,-168.5972309440377
52900.0,-168.63831104940297
53000.0,-168.67929992162846
53100.0,-168.7201910467966
53200.0,-168.76097827916414
53300.0,-168.80165609327096
53400.0,-168.84221979756632
53500.0,-168.88266570025695
53600.0,-168.9229912229241
53700.0,-168.96319496213832
53800.0,-169.0032767031292
53900.0,-169.0432373921293
54000.0,-169.08307907517968
54100.0,-169.12280481111418
54200.0,-169.162418565435
54300.0,-169.2019250902427
54400.0,-169.24132979365626
54500.0,-169.28063860055804
54600.0,-169.3198578052539
54700.0,-169.35899391589282
54800.0,-169.39805349033242
54900.0,-169.4370429635981
55000.0,-169.47596846815003
55100.0,-169.51483564978076
55200.0,-169.55364948397562
55300.0,-169.59241409975334
55400.0,-169.63113262003884
55500.0,-169.6698070290905
55600.0,-169.7084380779615
55700.0,-169.7470252380341
55800.0,-169.78556671011034
55900.0,-169.82405949246402
56000.0,-169.86249950610267
56100.0,-169.90088177002295
56200.0,-169.93920061442756
56300.0,-169.97744991659158
56400.0,-170.01562334291393
56500.0,-170.05371458177754
56600.0,-170.0917175547871
56700.0,-170.12962659800107
56800.0,-170.16743660903836
56900.0,-170.20514315963135
57000.0,-170.24274257581297
57100.0,-170.28023198929125
57200.0,-170.31760936381997
57300.0,-170.35487349982907
57400.0,-170.392024019623
57500.0,-170.42906133444026
57600.0,-170.4659865938491
57700.0,-170.50280161748753
57800.0,-170.53950880909534
57900.0,-170.57611105312623
58000.0,-170.612611594927
58100.0,-170.64901390647043
58200.0,-170.6853215408684
58300.0,-170.72153798028677
58400.0,-170.7576664833411
58500.0,-170.79370993940685
58600.0,-170.8296707383425
58700.0,-170.865550664643
58800.0,-170.90135082475618
58900.0,-170.93707161499873
59000.0,-170.9727127350938
59100.0,-171.00827324892265
59200.0,-171.0437516899395
59300.0,-171.07914620438075
59400.0,-171.11445472154202
59500.0,-171.14967513764734
59600.0,-171.1848054986512
59700.0,-171.2198441678947
59800.0,-171.25478996671922
59900.0,-171.28964227950507
60000.0,-171.3244011185403
60100.0,-171.3590671480233
60200.0,-171.39364166985533
60300.0,-171.42812657637052
60400.0,-171.46252427667483
60500.0,-171.49683760388493
60600.0,-171.53106971044647
60700.0,-171.565223958086
60800.0,-171.5993038080156
60900.0,-171.63331271593557
61000.0,-171.6672540352839
61100.0,-171.701130931128
61200.0,-171.73494630613695
61300.0,-171.76870273921168
61400.0,-171.80240243662422
61500.0,-171.8360471949286
61600.0,-171.86963837448272
61700.0,-171.90317688219469
61800.0,-171.93666316208214
61900.0,-171.97009719242737
62000.0,-172.00347848869168
62100.0,-172.0368061118685
62200.0,-172.0700786825313
62300.0,-172.10329440135285
62400.0,-172.13645107723454
62500.0,-172.16954616427955
62600.0,-172.20257680860854
62700.0,-172.23553990543567
62800.0,-172.2684321659499
62900.0,-172.30125019249442
63000.0,-172.33399055947325
63100.0,-172.366649896512
63200.0,-172.3992249698328
63300.0,-172.43171275766954
63400.0,-172.46411051589695
63500.0,-172.49641583081666
63600.0,-172.52862665713153
63700.0,-172.56074134037445
63800.0,-172.59275862428612
63900.0,-172.6246776446927
64000.0,-172.65649791223038
64100.0,-172.68821928673378
64200.0,-172.71984194625045
64300.0,-172.75136635350484
64400.0,-172.7827932222669
64500.0,-172.81412348556816
64600.0,-172.84535826711553
64700.0,-172.8764988566573
64800.0,-172.90754668950188
64900.0,-172.93850332992156
65000.0,-172.96937045781223
65100.0,-173.00014985773893
65200.0,-173.03084340937284
65300.0,-173.06145307831156
65400.0,-173.09198090635317
65500.0,-173.12242900044595
65600.0,-173.15279951973895
65700.0,-173.1830946603894
65800.0,-173.2133166380245
65900.0,-173.2434676679862
66000.0,-173.27354994369898
66100.0,-173.3035656136793
66200.0,-173.33351675784724
66300.0,-173.3634053639016
66400.0,-173.39323330457978
66500.0,-173.42300231664257
66600.0,-173.45271398240388
66700.0,-173.48236971456902
66800.0,-173.51197074505342
66900.0,-173.5415181183312
67000.0,-173.57101268971115
67100.0,-173.6004551287622
67200.0,-173.62984592791258
67300.0,-173.65918541604043
67400.0,-173.6884737766564
67500.0,-173.71771107007052
67600.0,-173.7468972587415
67700.0,-173.77603223483996
67800.0,-173.8051158489306
67900.0,-173.8341479386007
68000.0,-173.8631283558426
68100.0,-173.89205699203816
68200.0,-173.92093379949668
68300.0,-173.94975880865513
68400.0,-173.97853214025753
68500.0,-174.00725401207097
68600.0,-174.035924739961
68700.0,-174.06454473341734
68800.0,-174.09311448588352
68900.0,-174.12163456048242
69000.0,-174.15010557193398
69100.0,-174.17852816562632
69200.0,-174.20690299491278
69300.0,-174.23523069776857
69400.0,-174.2635118739472
69500.0,-174.29174706372783
69600.0,-174.31993672924636
69700.0,-174.34808123925703
69800.0,-174.3761808579886
69900.0,-174.40423573854451
70000.0,-174.4322459210653
70100.0,-174.46021133563465
70200.0,-174.48813180968295
70300.0,-174.51600707943302
70400.0,-174.54383680476369
70500.0,-174.57162058673453
70600.0,-174.59935798693945
70700.0,-174.62704854782743
70800.0,-174.6546918131558
70900.0,-174.68228734780894
71000.0,-174.70983475632053
71100.0,-174.73733369956963
71200.0,-174.76478390926331
71300.0,-174.7921851999668
71400.0,-174.81953747858086
71500.0,-174.84684075129016
71600.0,-174.87409512810845
71700.0,-174.90130082522728
71800.0,-174.92845816542592
71900.0,-174.95556757683303
72000.0,-174.98262959033752
72100.0,-175.0096448359369
72200.0,-175.03661403828764
72300.0,-175.06353801168825
72400.0,-175.0904176546843
72500.0,-175.11725394444213
72600.0,-175.1440479309926
72700.0,-175.17080073140605
72800.0,-175.19751352392132
72900.0,-175.22418754202056
73000.0,-175.25082406841503
73100.0,-175.27742442888993
73200.0,-175.30398998594234
73300.0,-175.33052213214438
73400.0,-175.35702228316129
73500.0,-175.38349187036528
73600.0,-175.4099323329949
73700.0,-175.43634510983046
73800.0,-175.4627316303739
73900.0,-175.48909330555142
74000.0,-175.51543151798114
74100.0,-175.54174761188324
74200.0,-175.56804288274049
74300.0,-175.59431856685543
74400.0,-175.62057583098107
74500.0,-175.64681576224004
74600.0,-175.67303935857532
74700.0,-175.6992475200034
74800.0,-175.7254410409571
74900.0,-175.75162060401533
75000.0,-175.77778677531137
75100.0,-175.80394000189014
75200.0,-175.83008061124883
75300.0,-175.85620881323936
75400.0,-175.88232470443828
75500.0,-175.90842827500114
75600.0,-175.9345194179202
75700.0,-175.96059794049643
75800.0,-175.9866635777333
75900.0,-176.0127160072618
76000.0,-176.03875486532297
76100.0,-176.0647797632774
76200.0,-176.0907903040753
76300.0,-176.11678609812213
76400.0,-176.14276677800262
76500.0,-176.16873201158654
76600.0,-176.19468151312293
76700.0,-176.22061505203308
76800.0,-176.24653245922818
76900.0,-176.27243363089386
77000.0,-176.29831852980075
77100.0,-176.3241871843021
77200.0,-176.35003968526863
77300.0,-176.37587618127995
77400.0,-176.40169687243966
77500.0,-176.4275020032082
77600.0,-176.45329185465533
77700.0,-176.47906673652295
77800.0,-176.5048269794631
77900.0,-176.53057292777834
78000.0,-176.55630493294618
78100.0,-176.58202334815616
78200.0,-176.60772852403358
78300.0,-176.63342080566846
78400.0,-176.65910053101436
78500.0,-176.68476803067014
78600.0,-176.71042362901102
78700.0,-176.7360676465924
78800.0,-176.7617004037151
78900.0,-176.78732222500665
79000.0,-176.81293344485053
79100.0,-176.83853441347452
79200.0,-176.86412550349513
79300.0,-176.88970711670754
79400.0,-176.91527969090694
79500.0,-176.9408437065302
79600.0,-176.96639969291445
79700.0,-176.99194823398355
79800.0,-177.0174899731916
79900.0,-177.04302561757808
80000.0,-177.0685559408189
80100.0,-177.09408178519243
80200.0,-177.1196040624186
80300.0,-177.14512375337188
80400.0,-177.17064190671277
80500.0,-177.19615963652723
80600.0,-177.2216781191069
80700.0,-177.24719858904044
80800.0,-177.27272233481983
80900.0,-177.29825069418914
81000.0,-177.32378504947297
81100.0,-177.34932682312467
81200.0,-177.37487747371452
81300.0,-177.4004384925514
81400.0,-177.42601140108326
81500.0,-177.45159774916618
81600.0,-177.47719911422251
81700.0,-177.50281710123562
81800.0,-177.52845334345284
81900.0,-177.55410950359686
82000.0,-177.57978727532304
82100.0,-177.60548838461204
82200.0,-177.6312145907553
82300.0,-177.65696768658256
82400.0,-177.68274949759117
82500.0,-177.70856187967178
82600.0,-177.7344067151793
82700.0,-177.76028590716902
82800.0,-177.78620137170242
82900.0,-177.81215502822093
83000.0,-177.83814878808275
83100.0,-177.86418454145593
83200.0,-177.89026414285104
83300.0,-177.91638939566337
83400.0,-177.94256203616462
83500.0,-177.96878371744467
83600.0,-177.9950559938457
83700.0,-178.02138030645756
83800.0,-178.04775797024823
83900.0,-178.0741901633944
84000.0,-178.10067791934102
84100.0,-178.1272221220713
84200.0,-178.15382350499624
84300.0,-178.18048265378843
84400.0,-178.20720001338333
84500.0,-178.23397589926108
84600.0,-178.26081051300466
84700.0,-178.2877039620125
84800.0,-178.31465628312833
84900.0,-178.3416674698476
85000.0,-178.36873750266705
85100.0,-178.39586638207174
85200.0,-178.42305416360233
85300.0,-178.45030099441382
85400.0,-178.47760715073156
85500.0,-178.50497307562222
85600.0,-178.53239941653064
85700.0,-178.5598870620801
85800.0,-178.58743717768868
85900.0,-178.61505123961894
86000.0,-178.64273106713733
86100.0,-178.67047885251952
86200.0,-178.69829718868795
86300.0,-178.72618909430346
86400.0,-178.75415803616318
86500.0,-178.78220794876333
86600.0,-178.81034325088743
86700.0,-178.83856885906448
86800.0,-178.8668901977205
86900.0,-178.895313205819
87000.0,-178.9238443397636
87100.0,-178.95249057231987
87200.0,-178.98125938732244
87300.0,-179.01015876997303
87400.0,-179.03919719262595
87500.0,-179.06838359611285
87600.0,-179.09772736690536
87700.0,-179.1272383107592
87800.0,-179.15692662396128
87900.0,-179.18680286390685
88000.0,-179.21687792148663
88100.0,-179.24716299864252
88200.0,-179.2776695954385
88300.0,-179.30840951204522
88400.0,-179.3393948720978
88500.0,-179.37063817489738
88600.0,-179.40215238482932
88700.0,-179.43395106714763
88800.0,-179.46604857993756
88900.0,-179.49846033272593
89000.0,-179.53120312303977
89100.0,-179.56429556351094
89200.0,-179.59775861425803
89300.0,-179.63161623870548
89400.0,-179.66589620620948
89500.0,-179.70063107237874
89600.0,-179.73585937836668
89700.0,-179.77162712436345
89800.0,-179.80798959106764
89900.0,-179.84501360787925
90000.0,-179.88278040131115
90100.0,-179.92138920802884
90200.0,-179.96096191577772
90300.0,-180.00164912340585
90400.0,-180.04363822445467
90500.0,-180.0871644738581
90600.0,-180.1325265639726
90700.0,-180.18010903255274
90800.0,-180.23041453355566
90900.0,-180.28410794510128
91000.0,-180.34206526209857
91100.0,-180.40538516697973
91200.0,-180.47522727225567
91300.0,-180.55221374424897
91400.0,-180.6353256693234
91500.0,-180.7212473735975
91600.0,-180.80555670033598
91700.0,-180.88487990652348
91800.0,-180.95777722165096
91900.0,-181.02422743186392
92000.0,-181.0848525174282
92100.0,-181.14043333520922
92200.0,-181.19170063813348
92300.0,-181.23927291089197
92400.0,-181.28365492507686
92500.0,-181.3252557786004
92600.0,-181.36440969091518
92700.0,-181.4013938877366
92800.0,-181.43644239153485
92900.0,-181.46975612414434
93000.0,-181.50151013489855
93100.0,-181.531858737978
93200.0,-181.56093918562345
93300.0,-181.58887433774154
93400.0,-181.6157746509078
93500.0,-181.64173970691797
93600.0,-181.6668594281483
93700.0,-181.69121507697884
93800.0,-181.71488010295894
93900.0,-181.73792087919912
94000.0,-181.76039735497906
94100.0,-181.7823636422094
94200.0,-181.80386854740772
94300.0,-181.8249560570794
94400.0,-181.84566578203783
94500.0,-181.8660333647482
94600.0,-181.8860908528867
94700.0,-181.90586704176815
94800.0,-181.92538778795378
94900.0,-181.9446762961354
95000.0,-181.9637533812373
95100.0,-181.98263770755753
95200.0,-182.0013460066642
95300.0,-182.01989327566304
95400.0,-182.03829295735497
95500.0,-182.05655710370564
95600.0,-182.0746965239528
95700.0,-182.09272091858625
95800.0,-182.11063900034623
95900.0,-182.1284586033029
96000.0,-182.14618678100402
96100.0,-182.16382989460462
96200.0,-182.18139369183194
96300.0,-182.19888337757544
96400.0,-182.216303676841
96500.0,-182.23365889075717
96600.0,-182.25095294627408
96700.0,-182.26818944015292
96800.0,-182.28537167780019
96900.0,-182.30250270746075
97000.0,-182.3195853502437
97100.0,-182.33662222641743
97200.0,-182.35361577836974
97300.0,-182.37056829059583
97400.0,-182.38748190703905
97500.0,-182.40435864607633
97600.0,-182.4212004134088
97700.0,-182.4380090130882
97800.0,-182.4547861568814
97900.0,-182.47153347215246
98000.0,-182.48825250841767
98100.0,-182.50494474271164
98200.0,-182.521611583885
98300.0,-182.53825437594287
98400.0,-182.55487440052056
98500.0,-182.57147287858922
98600.0,-182.58805097147592
98700.0,-182.604609781283
98800.0,-182.62115035079057
98900.0,-182.6376736629286
99000.0,-182.65418063990657
99100.0,-182.6706721420947
99200.0,-182.68714896675345
99300.0,-182.70361184671174
99400.0,-182.72006144909759
99500.0,-182.73649837422414
99600.0,-182.75292315473394
99700.0,-182.76933625509682
