# Magnetic Field Gauss-SeidelSOR algorithm data
x,y,Az,Bx,By
1.0,38.0,0.00490376124130508,-0.0004193140412680294,-0.004906413181020821
1.0,39.0,0.004475025654368854,-0.00042961084429199914,-0.004479649309078949
1.0,40.0,0.004044539552721081,-0.00043347250879558104,-0.0040492428534170165
1.0,41.0,0.003608080636777692,-0.0004411335016483067,-0.0036097065945920968
1.0,42.0,0.003162272549424468,-0.00044586241431232923,-0.0031660581992400795
1.0,43.0,0.0027163558081530334,-0.0004479558171745961,-0.00271763048285848
1.0,44.0,0.002266360915075276,-0.000450251569491066,-0.002267542026646634
1.0,45.0,0.0018158526691709014,-0.0004519654179497239,-0.0018150797192797753
1.0,46.0,0.001362430079175828,-0.0004537852565352124,-0.0013625733088831941
1.0,47.0,0.0009082821561004766,-0.0004537543301073553,-0.0009083098212907322
