# Cahn-Hilliard Free Energy
"frame, free energy"
22700.0,-173.21589873005792
22800.0,-173.3263780887116
22900.0,-173.43406062682618
23000.0,-173.5397958367731
23100.0,-173.6445996068173
23200.0,-173.7496071346645
23300.0,-173.85593382575763
23400.0,-173.964382156804
23500.0,-174.07505311916617
23600.0,-174.18717404732857
23700.0,-174.29947668887993
23800.0,-174.4109415289106
23900.0,-174.52131252085286
24000.0,-174.63106659908533
24100.0,-174.74090767837413
24200.0,-174.8509540271531
24300.0,-174.96003452354282
24400.0,-175.0658266699548
24500.0,-175.1659250597482
24600.0,-175.25881799934456
24700.0,-175.34405198225676
24800.0,-175.42187866133673
24900.0,-175.49287411250137
25000.0,-175.5577071813892
25100.0,-175.61703361668512
25200.0,-175.6714580574017
25300.0,-175.72152542800566
25400.0,-175.76772313345708
25500.0,-175.81048641622326
25600.0,-175.85020410533843
25700.0,-175.88722389452136
25800.0,-175.92185696580802
25900.0,-175.95438199250452
26000.0,-175.98504861082048
26100.0,-176.0140804523613
26200.0,-176.0416778171733
26300.0,-176.06802005160824
26400.0,-176.09326768090054
26500.0,-176.1175643342462
26600.0,-176.14103849058796
26700.0,-176.16380506610153
26800.0,-176.18596685921574
26900.0,-176.2076158654859
27000.0,-176.22883447238274
27100.0,-176.24969654268912
27200.0,-176.27026839442462
27300.0,-176.29060968480206
27400.0,-176.31077420550372
27500.0,-176.33081059642572
27600.0,-176.35076298491563
27700.0,-176.37067155737867
27800.0,-176.39057306993934
27900.0,-176.41050130461645
28000.0,-176.43048747720903
28100.0,-176.45056060280947
28200.0,-176.4707478245738
28300.0,-176.49107471109866
28400.0,-176.5115655274985
28500.0,-176.53224348504997
28600.0,-176.5531309740945
28700.0,-176.5742497847707
28800.0,-176.59562132010234
28900.0,-176.61726680601274
29000.0,-176.63920750298607
29100.0,-176.66146492438276
29200.0,-176.68406106685865
29300.0,-176.70701865898297
29400.0,-176.73036143503538
29500.0,-176.75411444215285
29600.0,-176.7783043905633
29700.0,-176.8029600586836
29800.0,-176.82811276749788
29900.0,-176.85379694204494
30000.0,-176.88005078225348
30100.0,-176.90691707110813
30200.0,-176.93444415565858
30300.0,-176.9626871463901
30400.0,-176.99170939394267
30500.0,-177.0215843206248
30600.0,-177.05239770990778
30700.0,-177.08425059369068
30800.0,-177.11726293015022
30900.0,-177.1515783431019
31000.0,-177.18737031033572
31100.0,-177.22485036305068
31200.0,-177.26427911758384
31300.0,-177.30598132949208
31400.0,-177.35036662788897
31500.0,-177.39795798437223
31600.0,-177.44942959089218
31700.0,-177.50565243007378
31800.0,-177.56773359622778
31900.0,-177.63700326144993
32000.0,-177.71484477976438
32100.0,-177.8022276329272
32200.0,-177.89895132756652
32300.0,-178.00300236528318
32400.0,-178.11061567531044
32500.0,-178.2172435507034
32600.0,-178.31898858175362
32700.0,-178.41357035048034
32800.0,-178.5003098434047
32900.0,-178.57954156458845
33000.0,-178.65203979207226
33100.0,-178.71867305483
33200.0,-178.78024891268552
33300.0,-178.8374644284185
33400.0,-178.89090373554328
33500.0,-178.94105246176576
33600.0,-178.98831570046966
33700.0,-179.03303449621467
33800.0,-179.07549941864085
33900.0,-179.11596121148222
34000.0,-179.15463896285058
34100.0,-179.19172632067523
34200.0,-179.22739622038011
34300.0,-179.26180450130641
34400.0,-179.2950927014425
34500.0,-179.32739024795697
34600.0,-179.35881620505094
34700.0,-179.38948069862272
34800.0,-179.41948610633705
34900.0,-179.44892807933104
35000.0,-179.47789644587706
35100.0,-179.50647603626285
35200.0,-179.53474746077313
35300.0,-179.56278786812945
35400.0,-179.59067170950166
35500.0,-179.6184715329121
35600.0,-179.6462588343615
35700.0,-179.67410499538593
35800.0,-179.7020823422847
35900.0,-179.7302653705421
36000.0,-179.7587321900074
36100.0,-179.78756626386922
36200.0,-179.81685854000307
36300.0,-179.84671011112673
36400.0,-179.87723559702715
36500.0,-179.90856752830717
36600.0,-179.94086214201792
36700.0,-179.9743071954772
36800.0,-180.00913268326343
36900.0,-180.04562568443623
37000.0,-180.08415079205878
37100.0,-180.125176951386
37200.0,-180.16930767876562
37300.0,-180.21729817624015
37400.0,-180.27000771664788
37500.0,-180.3281762908038
37600.0,-180.39191190641242
37700.0,-180.4600593953603
37800.0,-180.5301363636665
37900.0,-180.59926978791876
38000.0,-180.66534973386757
38100.0,-180.7274251684054
38200.0,-180.78541516787334
38300.0,-180.83967931874415
38400.0,-180.89072382320006
38500.0,-180.93905698489033
38600.0,-180.98513556923274
38700.0,-181.02935444632993
38800.0,-181.07205336466086
38900.0,-181.11352881594624
39000.0,-181.1540462120457
39100.0,-181.19385093133468
39200.0,-181.2331782194972
39300.0,-181.27226251793792
39400.0,-181.31134705971274
39500.0,-181.35069475284618
39600.0,-181.3906015411418
39700.0,-181.43141351696966
39800.0,-181.47354867687133
39900.0,-181.51752221205436
40000.0,-181.5639676942883
40100.0,-181.61362954251877
40200.0,-181.66726883320857
40300.0,-181.72539296026304
40400.0,-181.78778859196035
40500.0,-181.85313454046445
40600.0,-181.91921899652635
40700.0,-181.98379989824903
40800.0,-182.04537516309708
40900.0,-182.10333832096057
41000.0,-182.1577139032621
41100.0,-182.20884088059677
41200.0,-182.25716157359477
41300.0,-182.30311512572678
41400.0,-182.3470951444068
41500.0,-182.3894393609374
41600.0,-182.4304330590163
41700.0,-182.47031730037855
41800.0,-182.50929793766954
41900.0,-182.54755382105165
42000.0,-182.58524371721484
42100.0,-182.6225119403155
42200.0,-182.65949287953728
42300.0,-182.69631466008158
42400.0,-182.7331021713718
42500.0,-182.76997967513384
42600.0,-182.80707318434443
42700.0,-182.8445127904538
42800.0,-182.88243511592339
42900.0,-182.92098608660504
43000.0,-182.96032425985283
43100.0,-183.0006250183302
43200.0,-183.04208605875976
43300.0,-183.08493478496592
43400.0,-183.12943846893182
43500.0,-183.17591836425868
43600.0,-183.2247692550181
43700.0,-183.2764858638954
43800.0,-183.33169610434163
43900.0,-183.39119561295075
44000.0,-183.4559622304063
44100.0,-183.52709433577968
44200.0,-183.60557091133575
44300.0,-183.69176439750404
44400.0,-183.78493756801066
44500.0,-183.88335843142772
44600.0,-183.98528013011534
44700.0,-184.08997285695904
44800.0,-184.19797153861896
44900.0,-184.31055286929944
45000.0,-184.42877594354405
45100.0,-184.55246315557775
45200.0,-184.67972330984867
45300.0,-184.80729503190966
45400.0,-184.93132638865944
45500.0,-185.04835817087184
45600.0,-185.15621686428736
45700.0,-185.2542261224708
45800.0,-185.34276959070877
45900.0,-185.42272972410615
46000.0,-185.49510934443975
46100.0,-185.5608501534864
46200.0,-185.62077136877363
46300.0,-185.67556470048743
46400.0,-185.72581024950688
46500.0,-185.7719970360148
46600.0,-185.81454180055033
46700.0,-185.8538042434384
46800.0,-185.89009869982814
46900.0,-185.92370285393895
47000.0,-185.9548641914921
47100.0,-185.98380479981557
47200.0,-186.01072499032375
47300.0,-186.03580609174952
47400.0,-186.05921266086324
47500.0,-186.08109428151695
47600.0,-186.10158706860412
47700.0,-186.12081495583533
47800.0,-186.1388908205541
47900.0,-186.15591748157917
48000.0,-186.17198859461445
48100.0,-186.18718946223598
48200.0,-186.20159777053956
48300.0,-186.21528426132735
48400.0,-186.228313346625
48500.0,-186.2407436709587
48600.0,-186.25262862592058
48700.0,-186.26401682094047
48800.0,-186.27495251375342
48900.0,-186.28547600373562
49000.0,-186.29562399103148
49100.0,-186.30542990418456
49200.0,-186.3149241988039
49300.0,-186.3241346296238
49400.0,-186.33308649816087
49500.0,-186.34180287801723
49600.0,-186.35030481973607
49700.0,-186.3586115369764
49800.0,-186.36674057564096
49900.0,-186.374707967466
50000.0,-186.38252836946077
50100.0,-186.39021519047304
50200.0,-186.39778070605118
50300.0,-186.4052361626727
50400.0,-186.41259187231935
50500.0,-186.41985729829133
50600.0,-186.4270411330752
50700.0,-186.43415136900683
50800.0,-186.44119536240314
50900.0,-186.4481798917755
51000.0,-186.4551112106804
51100.0,-186.46199509571193
51200.0,-186.46883689009297
51300.0,-186.4756415432801
51400.0,-186.48241364695562
51500.0,-186.48915746774873
51600.0,-186.49587697699013
51700.0,-186.50257587778054
51800.0,-186.50925762962214
51900.0,-186.5159254708422
52000.0,-186.52258243901224
52100.0,-186.52923138954986
52200.0,-186.53587501267043
52300.0,-186.54251584883986
52400.0,-186.54915630286655
52500.0,-186.55579865675585
52600.0,-186.56244508143914
52700.0,-186.5690976474798
52800.0,-186.57575833484694
52900.0,-186.58242904184175
53000.0,-186.5891115932506
53100.0,-186.59580774779457
53200.0,-186.60251920493792
53300.0,-186.6092476111123
53400.0,-186.61599456540878
53500.0,-186.62276162478588
53600.0,-186.62955030883631
53700.0,-186.63636210415427
53800.0,-186.64319846833874
53900.0,-186.65006083366828
54000.0,-186.65695061047893
54100.0,-186.66386919027406
54200.0,-186.6708179485944
54300.0,-186.67779824767354
54400.0,-186.68481143890222
54500.0,-186.69185886512378
54600.0,-186.69894186278074
54700.0,-186.70606176393164
54800.0,-186.7132198981541
54900.0,-186.72041759435064
55000.0,-186.7276561824699
55100.0,-186.7349369951558
55200.0,-186.74226136933396
55300.0,-186.74963064774477
55400.0,-186.7570461804293
55500.0,-186.76450932617217
55600.0,-186.77202145390615
55700.0,-186.77958394407935
55800.0,-186.78719818998488
55900.0,-186.79486559905376
56000.0,-186.8025875941077
56100.0,-186.81036561457174
56200.0,-186.81820111764216
56300.0,-186.82609557940998
56400.0,-186.8340504959378
56500.0,-186.84206738429043
56600.0,-186.85014778352178
56700.0,-186.85829325562244
56800.0,-186.86650538643522
56900.0,-186.87478578654972
57000.0,-186.8831360921904
57100.0,-186.8915579661171
57200.0,-186.90005309856082
57300.0,-186.9086232082226
57400.0,-186.91727004336727
57500.0,-186.92599538304842
57600.0,-186.93480103850447
57700.0,-186.94368885476953
57800.0,-186.9526607125446
57900.0,-186.96171853037754
58000.0,-186.9708642672
58100.0,-186.98009992527028
58200.0,-186.98942755356788
58300.0,-186.9988492516856
58400.0,-187.00836717425793
58500.0,-187.01798353596274
58600.0,-187.02770061712482
58700.0,-187.03752076994442
58800.0,-187.0474464253674
58900.0,-187.0574801006042
59000.0,-187.06762440730006
59100.0,-187.0778820603511
59200.0,-187.0882558873552
59300.0,-187.09874883868312
59400.0,-187.109363998154
59500.0,-187.12010459429695
59600.0,-187.13097401218812
59700.0,-187.1419758058555
59800.0,-187.15311371125816
59900.0,-187.16439165986
60000.0,-187.17581379284223
60100.0,-187.18738447602487
60200.0,-187.19910831560452
60300.0,-187.21099017485963
60400.0,-187.22303519202808
60500.0,-187.23524879962835
60600.0,-187.24763674557258
60700.0,-187.26020511651416
60800.0,-187.27296036397917
60900.0,-187.2859093339585
61000.0,-187.29905930078178
61100.0,-187.31241800625946
61200.0,-187.32599370526717
61300.0,-187.339795219157
61400.0,-187.35383199861877
61500.0,-187.3681141978856
61600.0,-187.38265276249163
61700.0,-187.39745953315978
61800.0,-187.4125473688563
61900.0,-187.42793029262592
62000.0,-187.44362366458952
62100.0,-187.45964438752372
62200.0,-187.47601115187592
62300.0,-187.4927447290715
62400.0,-187.5098683247676
62500.0,-187.52740800761575
62600.0,-187.5453932345208
62700.0,-187.56385750089345
62800.0,-187.58283915475175
62900.0,-187.60238242783714
63000.0,-187.6225387567904
63100.0,-187.64336849534294
63200.0,-187.66494315824764
63300.0,-187.68734839530714
63400.0,-187.7106879786116
63500.0,-187.7350892116113
63600.0,-187.7607103526207
63700.0,-187.78775090272944
63800.0,-187.81646592107003
63900.0,-187.8471857446542
64000.0,-187.88034199538896
64100.0,-187.91649761041919
64200.0,-187.95636760708908
64300.0,-188.00078782910623
64400.0,-188.05053431660136
64500.0,-188.10587085142626
64600.0,-188.16591049317407
64700.0,-188.22838739741104
64800.0,-188.2904192174555
64900.0,-188.34970616136405
65000.0,-188.40509544832963
65100.0,-188.4563821699111
65200.0,-188.50387622134855
65300.0,-188.5480779543898
65400.0,-188.58951006702347
65500.0,-188.62865129188228
65600.0,-188.66592032187594
65700.0,-188.70168034598356
65800.0,-188.73625031860934
65900.0,-188.76991741963073
66000.0,-188.80294903284076
66100.0,-188.83560424770076
66200.0,-188.86814561526023
66300.0,-188.90085226313235
66400.0,-188.93403574599435
66500.0,-188.9680601855201
66600.0,-189.00336800143955
66700.0,-189.04051070635512
66800.0,-189.08017768575002
66900.0,-189.12319748931986
67000.0,-189.17044602058968
67100.0,-189.22254657660022
67200.0,-189.27930386275494
67300.0,-189.33918415137845
67400.0,-189.3995450210221
67500.0,-189.4577210705387
67600.0,-189.51198644069314
67700.0,-189.56170398079198
67800.0,-189.6069607430301
67900.0,-189.64817529181917
68000.0,-189.68585438011908
68100.0,-189.72047974887965
68200.0,-189.75246883349345
68300.0,-189.78216956840097
68400.0,-189.80986821424088
68500.0,-189.83580054473322
68600.0,-189.86016249487025
68700.0,-189.8831190145781
68800.0,-189.90481098091098
68900.0,-189.92536042419908
69000.0,-189.94487442010364
69100.0,-189.96344797628976
69200.0,-189.98116618205944
69300.0,-189.99810582592113
69400.0,-190.01433663185736
69500.0,-190.02992222266818
69600.0,-190.04492088722537
69700.0,-190.05938620569572
69800.0,-190.07336757064928
69900.0,-190.08691063067678
70000.0,-190.1000576752943
70100.0,-190.11284797449372
70200.0,-190.12531808255284
70300.0,-190.1375021131349
70400.0,-190.14943199091724
70500.0,-190.16113768374206
70600.0,-190.17264741841177
70700.0,-190.18398788263457
70800.0,-190.19518441519284
70900.0,-190.20626118609914
71000.0,-190.2172413682896
71100.0,-190.22814730226688
71200.0,-190.23900065502556
71300.0,-190.24982257457708
71400.0,-190.260633841436
71500.0,-190.27145501855125
71600.0,-190.28230660137433
71700.0,-190.29320917008468
71800.0,-190.3041835464637
71900.0,-190.31525095857245
72000.0,-190.32643321729495
72100.0,-190.33775291002536
72200.0,-190.34923361839486
72300.0,-190.3609001690579
72400.0,-190.37277892934145
72500.0,-190.38489816320978
72600.0,-190.39728846780787
72700.0,-190.4099833172632
72800.0,-190.42301974913067
72900.0,-190.4364392409052
73000.0,-190.45028884104198
73100.0,-190.46462264343836
73200.0,-190.4795037302237
73300.0,-190.4950067608104
73400.0,-190.51122146403426
73500.0,-190.528257406719
73600.0,-190.5462505806596
73700.0,-190.56537258262398
73800.0,-190.5858434466403
73900.0,-190.60794942121956
74000.0,-190.63206676920908
74100.0,-190.65869075730103
74200.0,-190.68846197094584
74300.0,-190.7221622403306
74400.0,-190.7606099025377
74500.0,-190.8043366796939
74600.0,-190.85300701081655
74700.0,-190.9049391671519
74800.0,-190.95742381005212
74900.0,-191.00783426503227
75000.0,-191.05451718377589
75100.0,-191.09687403730607
75200.0,-191.13498399831442
75300.0,-191.16922833583448
75400.0,-191.20006684715648
75500.0,-191.22793808059396
75600.0,-191.25322673794935
75700.0,-191.27626025619264
75800.0,-191.29731547522113
75900.0,-191.31662731120537
76000.0,-191.33439658901455
76100.0,-191.35079636035763
76200.0,-191.36597680649112
76300.0,-191.3800690222311
76400.0,-191.39318797057206
76500.0,-191.4054348345312
76600.0,-191.41689892885844
76700.0,-191.4276592840199
76800.0,-191.43778597936796
76900.0,-191.44734127859627
77000.0,-191.45638060499914
77100.0,-191.4649533839381
77200.0,-191.47310377329921
77300.0,-191.48087129830557
77400.0,-191.48829140399783
77500.0,-191.49539593649212
77600.0,-191.50221356246715
77700.0,-191.508770135012
77800.0,-191.5150890128901
77900.0,-191.52119133935642
78000.0,-191.52709628587846
78100.0,-191.53282126542075
78200.0,-191.53838211934834
78300.0,-191.54379328147036
78400.0,-191.54906792227757
78500.0,-191.554218076016
78600.0,-191.55925475287654
78700.0,-191.56418803826983
78800.0,-191.56902718087926
78900.0,-191.5737806709508
79000.0,-191.5784563100721
79100.0,-191.58306127351904
79200.0,-191.58760216609573
79300.0,-191.59208507226498
79400.0,-191.59651560125513
79500.0,-191.60089892773482
79600.0,-191.60523982856643
79700.0,-191.60954271608026
79800.0,-191.61381166825197
79900.0,-191.61805045611754
80000.0,-191.62226256871526
80100.0,-191.62645123580893
80200.0,-191.6306194486162
80300.0,-191.63476997873624
80400.0,-191.63890539545204
80500.0,-191.6430280815599
80600.0,-191.64714024786235
80700.0,-191.65124394644778
80800.0,-191.6553410828647
80900.0,-191.6594334272891
81000.0,-191.66352262477383
81100.0,-191.66761020465964
81200.0,-191.67169758922012
81300.0,-191.67578610160714
81400.0,-191.67987697315675
81500.0,-191.68397135011048
81600.0,-191.6880702998028
81700.0,-191.6921748163607
81800.0,-191.69628582595863
81900.0,-191.70040419166781
82000.0,-191.70453071793676
82100.0,-191.7086661547358
82200.0,-191.71281120139824
82300.0,-191.71696651018564
82400.0,-191.72113268960493
82500.0,-191.72531030750184
82600.0,-191.7294998939537
82700.0,-191.73370194398262
82800.0,-191.7379169201092
82900.0,-191.74214525476393
83000.0,-191.74638735257346
83100.0,-191.75064359253622
83200.0,-191.75491433010103
83300.0,-191.75919989916105
83400.0,-191.76350061397352
83500.0,-191.76781677101468
83600.0,-191.77214865077897
83700.0,-191.77649651952777
83800.0,-191.7808606309951
83900.0,-191.78524122805416
84000.0,-191.7896385443486
84100.0,-191.7940528058907
84200.0,-191.79848423262905
84300.0,-191.80293303998627
84400.0,-191.8073994403669
84500.0,-191.81188364463583
84600.0,-191.8163858635657
84700.0,-191.82090630925276
84800.0,-191.82544519649952
84900.0,-191.8300027441624
85000.0,-191.83457917646314
85100.0,-191.8391747242615
85200.0,-191.8437896262888
85300.0,-191.8484241303391
85400.0,-191.85307849441875
85500.0,-191.85775298785143
85600.0,-191.86244789233925
85700.0,-191.8671635029785
85800.0,-191.8719001292307
85900.0,-191.87665809584823
86000.0,-191.8814377437558
86100.0,-191.88623943088788
86200.0,-191.89106353298288
86300.0,-191.89591044433624
86400.0,-191.900780578512
86500.0,-191.90567436901557
86600.0,-191.9105922699285
86700.0,-191.9155347565066
86800.0,-191.92050232574246
86900.0,-191.92549549689392
87000.0,-191.93051481197867
87100.0,-191.93556083623645
87200.0,-191.940634158558
87300.0,-191.94573539188144
87400.0,-191.95086517355526
87500.0,-191.95602416566618
87600.0,-191.9612130553311
87700.0,-191.9664325549503
87800.0,-191.9716834024188
87900.0,-191.97696636129268
88000.0,-191.9822822209055
88100.0,-191.98763179643055
88200.0,-191.9930159288822
88300.0,-191.99843548505058
88400.0,-192.00389135736185
88500.0,-192.0093844636569
88600.0,-192.01491574687904
88700.0,-192.0204861746631
88800.0,-192.02609673881486
88900.0,-192.031748454673
89000.0,-192.03744236034237
89100.0,-192.04317951579077
89200.0,-192.04896100179786
89300.0,-192.05478791875103
89400.0,-192.06066138527785
89500.0,-192.06658253671222
89600.0,-192.07255252338888
89700.0,-192.0785725087664
89800.0,-192.08464366738042
89900.0,-192.09076718263316
90000.0,-192.09694424442998
90100.0,-192.10317604667793
90200.0,-192.10946378466826
90300.0,-192.11580865236948
90400.0,-192.1222118396666
90500.0,-192.12867452958665
90600.0,-192.13519789556128
90700.0,-192.1417830987821
90800.0,-192.14843128571312
90900.0,-192.15514358583266
91000.0,-192.16192110968157
91100.0,-192.16876494730218
91200.0,-192.17567616715505
91300.0,-192.18265581560513
91400.0,-192.1897049170696
91500.0,-192.19682447491797
91600.0,-192.20401547321532
91700.0,-192.21127887939315
91800.0,-192.21861564792727
91900.0,-192.226026725096
92000.0,-192.23351305488146
92100.0,-192.2410755860713
92200.0,-192.2487152806057
92300.0,-192.25643312320986
92400.0,-192.26423013234196
92500.0,-192.27210737248313
92600.0,-192.2800659677914
92700.0,-192.28810711714036
92800.0,-192.2962321105657
92900.0,-192.30444234714582
93000.0,-192.3127393543495
93100.0,-192.32112480889492
93200.0,-192.3296005591722
93300.0,-192.3381686492982
93400.0,-192.34683134488492
93500.0,-192.35559116061745
93600.0,-192.364450889755
93700.0,-192.3734136356806
93800.0,-192.38248284564074
93900.0,-192.39166234682807
94000.0,-192.40095638497212
94100.0,-192.41036966561194
94200.0,-192.4199073982349
94300.0,-192.42957534347505
94400.0,-192.4393798635809
94500.0,-192.4493279763828
94600.0,-192.4594274130293
94700.0,-192.46968667982725
94800.0,-192.4801151246233
94900.0,-192.49072300833313
95000.0,-192.50152158248176
95100.0,-192.51252317400412
95200.0,-192.52374127911685
95300.0,-192.535190668876
95400.0,-192.54688751015243
95500.0,-192.55884950728912
95600.0,-192.57109607176395
95700.0,-192.58364852992077
95800.0,-192.5965303824335
95900.0,-192.60976763389448
96000.0,-192.62338921713587
96100.0,-192.6374275451473
96200.0,-192.6519192345964
96300.0,-192.66690606030016
96400.0,-192.68243622158377
96500.0,-192.6985660324339
96600.0,-192.7153621924686
96700.0,-192.73290486206452
96800.0,-192.7512918626447
96900.0,-192.7706444656824
97000.0,-192.7911154364536
97100.0,-192.812900267231
97200.0,-192.8362528298348
97300.0,-192.8615067951818
97400.0,-192.88910338893146
97500.0,-192.91962220601837
97600.0,-192.95379924314588
97700.0,-192.9924840800408
97800.0,-193.0364314358099
97900.0,-193.08580721193988
98000.0,-193.1395371680503
98100.0,-193.19515890076812
98200.0,-193.24970697130811
98300.0,-193.30092767282753
98400.0,-193.34775781441076
98500.0,-193.39005791048743
98600.0,-193.42816496808712
98700.0,-193.4625783634845
98800.0,-193.4938033219685
98900.0,-193.52229124286947
99000.0,-193.54842591196663
99100.0,-193.57252769869947
99200.0,-193.59486306300505
99300.0,-193.61565436424667
99400.0,-193.6350883439008
99500.0,-193.65332299258566
