0 0   6.719366262479
0 1   6.753606202507
0 2   6.855821454153
0 3   7.024470781534
0 4   7.256880204542
0 5   7.549086217255
0 6   7.895629231217
0 7   8.289320960973
0 8   8.721027341927
0 9   9.179528447038
0 10   9.651533364873
0 11  10.121934124340
0 12  10.574371336340
0 13  10.992150059860
0 14  11.359486722459
0 15  11.662992562265
0 16  11.893219273228
0 17  12.046027595467
0 18  12.123510674451
0 19  12.134228053911
0 20  12.092589428324
0 21  12.017361040620
0 22  11.929428092257
0 23  11.849099752776
0 24  11.793353674131
0 25  11.773456547247
0 26  11.793353674131
0 27  11.849099752776
0 28  11.929428092257
0 29  12.017361040620
0 30  12.092589428324
0 31  12.134228053911
0 32  12.123510674451
0 33  12.046027595467
0 34  11.893219273228
0 35  11.662992562265
0 36  11.359486722459
0 37  10.992150059860
0 38  10.574371336340
0 39  10.121934124340
0 40   9.651533364873
0 41   9.179528447038
0 42   8.721027341927
0 43   8.289320960973
0 44   7.895629231217
0 45   7.549086217255
0 46   7.256880204542
0 47   7.024470781534
0 48   6.855821454153
0 49   6.753606202507

1 0   6.718721290437
1 1   6.766720205271
1 2   6.883047079504
1 3   7.066551072451
1 4   7.314972786280
1 5   7.624781213815
1 6   7.990945461682
1 7   8.406662070609
1 8   8.863078943393
1 9   9.349079859348
1 10   9.851213870393
1 11  10.353864233987
1 12  10.839744099854
1 13  11.290774667666
1 14  11.689343933558
1 15  12.019865146788
1 16  12.270466483844
1 17  12.434567114285
1 18  12.512052894739
1 19  12.509777281703
1 20  12.441189146436
1 21  12.325022622681
1 22  12.183151719187
1 23  12.037878716898
1 24  11.909051677225
1 25  11.811461476032
1 26  11.752937434508
1 27  11.733447525756
1 28  11.745337273375
1 29  11.774646130854
1 30  11.803260693215
1 31  11.811535417756
1 32  11.780956809403
1 33  11.696453116987
1 34  11.548047895486
1 35  11.331697206946
1 36  11.049303706442
1 37  10.708033926560
1 38  10.319153812974
1 39   9.896631515082
1 40   9.455739190062
1 41   9.011831388191
1 42   8.579405690005
1 43   8.171480099927
1 44   7.799264732880
1 45   7.472069266499
1 46   7.197372815649
1 47   6.980985105248
1 48   6.827240608476
1 49   6.739184068819

2 0   6.716795755005
2 1   6.778387055090
2 2   6.908627111541
2 3   7.106779291361
2 4   7.371040762762
2 5   7.698373301011
2 6   8.084253067078
2 7   8.522356822879
2 8   9.004224373691
2 9   9.518962990035
2 10  10.053083757878
2 11  10.590574705970
2 12  11.113312691447
2 13  11.601888038305
2 14  12.036859357822
2 15  12.400374140933
2 16  12.677995563996
2 17  12.860487736616
2 18  12.945255303594
2 19  12.937131961934
2 20  12.848279226631
2 21  12.697088330686
2 22  12.506152462721
2 23  12.299556915580
2 24  12.099879144021
2 25  11.925363748308
2 26  11.787720162385
2 27  11.690886024304
2 28  11.630929668532
2 29  11.597067258957
2 30  11.573584446067
2 31  11.542314904334
2 32  11.485262468698
2 33  11.386967412146
2 34  11.236301400764
2 35  11.027506652645
2 36  10.760441808587
2 37  10.440128916483
2 38  10.075788927960
2 39   9.679595486349
2 40   9.265369951663
2 41   8.847396436686
2 42   8.439471493720
2 43   8.054236480750
2 44   7.702784997253
2 45   7.394500473096
2 46   7.137061314516
2 47   6.936549670454
2 48   6.797609119912
2 49   6.723610211402

3 0   6.713622687753
3 1   6.788490981499
3 2   6.932294065151
3 3   7.144731145070
3 4   7.424495994532
3 5   7.769102124601
3 6   8.174610911458
3 7   8.635276317264
3 8   9.143144076949
3 9   9.687672012233
3 10  10.255466201612
3 11  10.830247428604
3 12  11.393164626065
3 13  11.923548487419
3 14  12.400144009719
3 15  12.802777098296
3 16  13.114308264686
3 17  13.322626107995
3 18  13.422361290271
3 19  13.415984462849
3 20  13.314006448387
3 21  13.134126408894
3 22  12.899353704280
3 23  12.635324176820
3 24  12.367196247397
3 25  12.116606088019
3 26  11.899160709094
3 27  11.722852832508
3 28  11.587614154062
3 29  11.486021686667
3 30  11.404978084469
3 31  11.328038877791
3 32  11.237982418525
3 33  11.119220436316
3 34  10.959720051924
3 35  10.752229980421
3 36  10.494744934904
3 37  10.190272930873
3 38   9.846066681621
3 39   9.472529938156
3 40   9.082012099174
3 41   8.687669518243
3 42   8.302515310509
3 43   7.938717593539
3 44   7.607152252762
3 45   7.317178322660
3 46   7.076584016580
3 47   6.891646874296
3 48   6.767257353969
3 49   6.707065743442

4 0   6.709259233741
4 1   6.796938823525
4 2   6.953801494617
4 3   7.180001313175
4 4   7.474766259235
4 5   7.836218627411
4 6   8.261082351813
4 7   8.744286593165
4 8   9.278500791537
4 9   9.853667764146
4 10  10.456633273310
4 11  11.070995158524
4 12  11.677303149319
4 13  12.253722344775
4 14  12.777222383235
4 15  13.225270210619
4 16  13.577896236152
4 17  13.819891272498
4 18  13.942802917780
4 19  13.946364609060
4 20  13.839030493876
4 21  13.637409655989
4 22  13.364577013960
4 23  13.047447840340
4 24  12.713589587078
4 25  12.387962654106
4 26  12.090101593641
4 27  11.832165661102
4 28  11.618123500589
4 29  11.444129997094
4 30  11.299949431841
4 31  11.171118587005
4 32  11.041453467248
4 33  10.895493436830
4 34  10.720539168939
4 35  10.508054697735
4 36  10.254340355954
4 37   9.960513190796
4 38   9.631931095309
4 39   9.277253047750
4 40   8.907338730863
4 41   8.534164482584
4 42   8.169883091404
4 43   7.826097882190
4 44   7.513369816207
4 45   7.240938081397
4 46   7.016612634871
4 47   6.846789690285
4 48   6.736543804708
4 49   6.689757752534

5 0   6.703786798475
5 1   6.803659393620
5 2   6.972922535634
5 3   7.212200933807
