# Species fraction against time
"time, first a value, second a value"
173.20000000000002,0.25298385834669684,0.04036826622869721
173.3,0.24059585331379438,0.041253647784024225
173.4,0.22845909392500283,0.042154812538339324
173.5,0.2165982116503976,0.04307187611170625
173.60000000000002,0.20503637014418605,0.04400495911611163
173.70000000000002,0.19379499202081157,0.04495418805300655
173.8,0.1828935096475654,0.04591969624237901
173.9,0.1723491471485547,0.04690162477538435
174.0,0.16217673994786513,0.047900123481480435
174.10000000000002,0.1523885969799685,0.04891535190008489
174.20000000000002,0.14299440922221307,0.04994748024604533
174.3,0.1340012065397474,0.05099669035773572
174.4,0.12541336307581694,0.052063176616403285
174.5,0.11723264967600547,0.05314714682551726
174.60000000000002,0.10945833020772908,0.05424882303932834
174.70000000000002,0.10208729721898593,0.055368442330634336
174.8,0.09511424124678,0.05650625748884527
174.9,0.0885318472848747,0.05766253764081668
175.0,0.08233101147437798,0.0588375687885243
175.10000000000002,0.07650107098392847,0.0600316542594268
175.20000000000002,0.07103004026984955,0.06124511506723667
175.3,0.06590484740267412,0.0624782901827202
175.4,0.061111564854551284,0.06373153671600236
175.5,0.05663562999601734,0.06500523001359325
175.60000000000002,0.05246205148455338,0.0662997636749191
175.70000000000002,0.048575598680764734,0.06761554949448381
175.8,0.04496097214947429,0.06895301733687033
175.9,0.04160295415230271,0.07031261495259448
176.0,0.038486538787128446,0.07169480774333863
176.10000000000002,0.03559704206137825,0.07310007848532617
176.20000000000002,0.03292019269377118,0.07452892701956755
176.3,0.030442204824652448,0.075981869917441
176.4,0.028149834086438157,0.07745944012960106
176.5,0.02603041865525991,0.07896218662557251
176.60000000000002,0.024071906987419657,0.08049067403062683
176.70000000000002,0.02226287395544447,0.08204548226569064
176.8,0.0205925270538271,0.08362720619513925
176.9,0.01905070425832825,0.08523645528641455
177.0,0.017627865007762627,0.08687385328450509
177.10000000000002,0.01631507564437018,0.08854003790345905
177.20000000000002,0.015103990507102967,0.09023566053628759
177.3,0.013986829728464432,0.09196138598386845
177.4,0.012956354645223652,0.09371789220278656
177.5,0.012005841600187153,0.09550587007145471
177.60000000000002,0.011129054788770904,0.0973260231733425
177.70000000000002,0.010320218691869946,0.09917906759570544
177.8,0.009573990536158998,0.10106573174184266
177.9,0.008885433134548829,0.10298675615461707
178.0,0.008249988382703063,0.10494289334873753
178.10000000000002,0.007663451621618725,0.10693490764912365
178.20000000000002,0.0071219470204320606,0.10896357503254045
178.3,0.006621904086867586,0.1110296829695975
178.4,0.0061600353741045975,0.11313403026414613
178.5,0.00573331542130491,0.11527742688707425
178.60000000000002,0.005338960939685347,0.11746069380148444
178.70000000000002,0.004974412235950888,0.11968466277624269
178.8,0.004637315849329122,0.12195017618489744
178.9,0.00432550836664609,0.12425808678698849
179.0,0.004037001371223419,0.1266092574887893
179.10000000000002,0.0037699674753028647,0.1290045610805511
